Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
emp9839,0.85,0.92,3,188,4,0,0,0,technical,medium
emp9840,0.85,0.9,5,247,2,0,0,0,technical,medium
emp9841,0.73,0.82,4,205,4,0,0,0,technical,medium
emp9842,0.18,0.52,3,213,4,0,0,0,support,high
emp9843,0.63,0.87,4,145,3,1,0,0,support,high
emp9844,0.5,0.48,2,106,2,0,0,0,support,high
emp9845,0.63,0.47,3,180,3,1,0,0,support,high
emp9846,0.15,0.95,4,251,5,0,0,0,support,high
emp9847,0.96,0.69,4,156,5,0,0,0,support,high
emp9848,0.96,0.91,5,179,2,0,0,0,support,high
emp9849,0.31,0.51,4,229,6,0,0,0,support,high
emp9850,0.59,0.49,4,149,4,0,0,0,support,low
emp9851,0.75,0.98,4,198,3,0,0,0,support,low
emp9852,0.96,0.51,3,241,6,1,0,0,support,low
emp9853,0.69,0.67,4,156,3,0,0,0,technical,low
emp9854,0.92,0.89,3,220,2,0,0,0,technical,low
emp9855,0.96,0.82,5,185,3,0,0,0,technical,low
emp9856,0.67,0.7,4,222,3,0,0,0,management,low
emp9857,0.49,0.56,3,221,3,1,0,0,IT,low
emp9858,0.85,0.65,4,280,3,1,0,0,IT,medium
emp9859,0.85,0.53,3,250,3,0,0,0,IT,medium
emp9860,0.91,0.77,4,167,3,1,0,0,IT,medium
emp9861,0.7,0.48,4,238,3,0,0,0,IT,medium
emp9862,0.98,0.99,4,132,2,0,0,0,product_mng,medium
emp9863,0.48,0.48,2,245,5,0,0,0,product_mng,medium
emp9864,0.39,0.6,2,161,2,0,0,0,product_mng,medium
emp9865,0.66,0.89,3,242,3,0,0,0,product_mng,medium
emp9866,0.6,0.61,3,104,5,0,0,0,IT,medium
emp9867,0.88,0.9,4,152,4,0,0,0,RandD,medium
emp9868,0.85,0.83,3,226,2,0,0,0,RandD,medium
emp9869,0.76,0.81,3,175,3,0,0,0,RandD,medium
emp9870,1,0.67,5,241,4,0,0,0,RandD,medium
emp9871,0.79,0.74,2,158,3,0,0,0,RandD,medium
emp9872,0.63,0.52,5,226,4,0,0,0,marketing,medium
emp9873,0.5,0.83,2,220,2,1,0,0,sales,medium
emp9874,0.83,0.74,4,233,3,0,0,0,accounting,medium
emp9875,0.71,0.81,3,141,3,0,0,0,support,medium
emp9876,0.94,0.87,4,157,3,0,0,0,technical,medium
emp9877,0.56,0.57,2,112,4,0,0,0,management,medium
emp9878,0.78,0.71,4,216,2,0,0,0,marketing,medium
emp9879,0.34,0.46,5,131,3,0,0,0,marketing,medium
emp9880,0.62,0.67,3,212,3,0,0,0,marketing,medium
emp9881,0.82,0.74,3,163,2,0,0,0,sales,high
emp9882,0.42,0.5,2,151,3,0,0,0,sales,low
emp9883,0.51,0.79,3,137,3,0,0,0,sales,medium
emp9884,0.63,0.78,2,158,5,1,0,0,sales,medium
emp9885,0.43,0.81,3,102,3,0,0,0,sales,medium
emp9886,0.5,0.49,5,256,3,0,0,0,sales,medium
emp9887,0.81,0.87,4,203,2,0,0,0,sales,medium
emp9888,0.63,0.7,5,177,2,1,0,0,sales,medium
emp9889,0.86,0.7,4,197,3,0,0,0,sales,medium
emp9890,0.92,0.91,3,202,2,0,0,0,sales,medium
emp9891,0.72,0.78,3,229,2,0,0,0,sales,medium
emp9892,0.78,0.63,4,181,2,0,0,0,sales,medium
emp9893,0.76,0.65,3,254,2,0,0,0,sales,low
emp9894,0.84,0.63,2,162,3,0,0,0,sales,low
emp9895,0.78,0.54,4,102,3,0,0,0,sales,low
emp9896,0.57,0.59,4,197,3,0,0,0,sales,low
emp9897,0.15,0.42,3,98,3,0,0,0,sales,low
emp9898,0.69,0.77,3,232,2,0,0,0,sales,low
emp9899,0.73,0.6,3,252,4,1,0,0,sales,low
emp9900,0.96,0.54,5,161,3,1,0,0,accounting,high
emp9901,0.91,0.78,4,169,4,0,0,0,accounting,low
emp9902,0.58,0.97,2,216,3,0,0,0,accounting,high
emp9903,0.84,0.56,3,266,3,0,0,0,hr,high
emp9904,0.51,0.58,3,141,3,0,0,0,hr,low
emp9905,0.71,0.95,4,249,3,0,0,0,hr,low
emp9906,0.63,0.82,5,268,3,0,0,0,hr,high
emp9907,0.66,0.51,3,192,3,0,0,0,technical,low
emp9908,0.5,0.8,6,201,5,0,0,0,technical,medium
emp9909,0.56,0.89,3,163,3,1,0,0,technical,high
emp9910,0.57,0.46,3,167,4,0,0,0,technical,medium
emp9911,0.7,0.65,5,202,3,1,0,0,technical,medium
emp9912,0.84,0.62,5,245,4,0,0,0,technical,medium
emp9913,0.33,0.59,3,243,2,0,0,0,technical,medium
emp9914,0.64,0.94,3,204,2,0,0,0,technical,high
emp9915,0.93,0.54,4,239,2,0,0,0,technical,medium
emp9916,1,0.58,4,229,2,1,0,0,technical,medium
emp9917,0.91,0.49,3,213,4,0,0,0,technical,medium
emp9918,0.56,0.59,5,254,4,0,0,0,support,high
emp9919,0.62,0.52,6,253,4,0,0,0,support,medium
emp9920,0.98,0.68,4,253,3,0,0,0,support,high
emp9921,0.96,0.85,5,211,4,0,0,0,support,low
emp9922,0.61,0.99,5,98,2,0,0,0,support,medium
emp9923,0.92,0.66,4,133,3,0,0,0,support,medium
emp9924,0.58,0.67,5,265,3,0,0,0,support,medium
emp9925,0.47,0.49,2,112,3,1,0,0,support,medium
emp9926,0.87,0.7,3,224,3,0,0,0,support,low
emp9927,0.8,0.64,5,180,2,0,0,0,support,low
emp9928,0.54,0.53,3,203,2,0,0,0,support,low
emp9929,0.14,0.83,6,275,6,0,0,0,technical,low
emp9930,0.98,0.76,5,168,3,0,0,0,technical,low
emp9931,0.13,0.58,4,203,4,0,0,0,technical,low
emp9932,0.64,0.81,3,209,3,0,0,0,management,low
emp9933,0.91,0.75,3,166,2,0,0,0,IT,low
emp9934,0.24,0.71,3,187,5,0,0,0,IT,low
emp9935,0.34,0.42,6,287,5,1,0,0,IT,low
emp9936,0.51,0.85,2,248,4,0,0,0,IT,high
emp9937,0.91,0.7,3,193,2,0,0,0,IT,low
emp9938,0.86,0.9,4,162,3,0,0,0,product_mng,low
emp9939,1,0.61,3,188,4,0,0,0,product_mng,low
emp9940,0.37,0.41,6,101,3,0,0,0,product_mng,low
emp9941,0.46,0.73,6,256,4,0,0,0,product_mng,high
emp9942,0.86,0.8,5,134,2,0,0,0,IT,low
emp9943,0.36,0.68,2,126,4,0,0,0,marketing,high
emp9944,0.52,0.93,2,243,3,0,0,0,accounting,high
emp9945,0.51,0.73,3,205,4,0,0,0,accounting,high
emp9946,0.69,0.94,5,259,2,0,0,0,IT,medium
emp9947,0.67,0.5,5,219,3,0,0,0,IT,medium
emp9948,0.6,0.99,5,161,3,0,0,0,management,high
emp9949,0.71,0.57,3,207,3,0,0,0,marketing,medium
emp9950,0.65,0.79,3,201,3,1,0,0,sales,high
emp9951,0.48,0.92,3,234,3,0,0,0,accounting,medium
emp9952,0.67,0.58,4,158,3,0,0,0,support,medium
emp9953,0.68,0.63,5,185,4,0,0,0,technical,medium
emp9954,0.74,0.85,3,176,3,0,0,0,management,medium
emp9955,0.9,0.77,5,163,3,0,0,0,marketing,medium
emp9956,0.67,0.83,3,171,3,1,0,0,marketing,medium
emp9957,0.64,0.66,5,163,4,0,0,0,marketing,medium
emp9958,0.54,0.87,4,163,3,0,0,0,sales,medium
emp9959,0.6,0.73,2,180,2,0,0,0,sales,high
emp9960,0.72,0.67,3,243,3,0,0,0,sales,low
emp9961,0.97,0.49,4,213,2,0,0,0,sales,medium
emp9962,0.99,0.89,3,273,2,0,0,0,sales,medium
emp9963,0.75,0.93,4,195,3,0,0,0,sales,medium
emp9964,0.84,0.98,4,246,3,0,0,0,sales,medium
emp9965,0.76,0.5,3,196,3,1,0,0,sales,medium
emp9966,0.96,0.51,5,205,2,1,0,0,sales,medium
emp9967,0.12,0.81,4,287,6,0,0,0,sales,medium
emp9968,0.54,0.79,3,211,3,0,0,0,sales,medium
emp9969,0.69,0.98,3,261,4,0,0,0,sales,medium
emp9970,0.77,0.71,5,204,3,0,0,0,sales,high
emp9971,0.96,0.86,2,163,3,0,0,0,sales,low
emp9972,0.53,0.62,4,162,2,0,0,0,sales,low
emp9973,0.54,0.72,4,259,2,1,0,0,sales,low
emp9974,0.89,0.64,4,151,5,0,0,0,sales,high
emp9975,0.52,0.84,2,266,2,0,0,0,sales,low
emp9976,0.29,0.65,5,110,5,1,0,0,sales,low
emp9977,0.93,0.6,4,271,3,0,0,0,accounting,low
emp9978,0.71,0.68,4,208,2,0,0,0,accounting,high
emp9979,0.23,0.5,2,150,6,0,0,0,accounting,low
emp9980,0.89,0.96,3,122,4,0,0,0,hr,low
emp9981,0.51,0.5,4,246,3,0,0,0,hr,low
emp9982,0.27,0.64,2,188,3,0,0,0,hr,low
emp9983,0.9,0.53,3,167,3,0,0,0,hr,low
emp9984,0.88,0.57,4,261,4,0,0,0,technical,low
emp9985,0.91,0.83,4,235,3,0,0,0,technical,low
emp9986,0.65,0.63,4,199,2,0,0,0,technical,medium
emp9987,0.68,0.5,4,166,4,1,0,0,technical,medium
emp9988,0.58,0.63,4,272,3,0,0,0,technical,medium
emp9989,0.68,0.62,3,158,3,0,0,0,technical,medium
emp9990,0.59,0.76,3,264,3,0,0,0,technical,medium
emp9991,0.56,0.57,5,274,3,0,0,0,technical,medium
emp9992,0.74,0.44,5,169,3,1,0,0,technical,medium
emp9993,0.5,0.91,4,148,2,0,0,0,technical,medium
emp9994,0.85,0.65,4,162,2,0,0,0,technical,medium
emp9995,0.57,0.48,5,221,3,0,0,0,support,medium
emp9996,0.89,0.58,3,167,3,0,0,0,support,medium
emp9997,0.76,0.66,5,206,2,0,0,0,support,medium
emp9998,0.96,0.7,3,169,3,0,0,0,support,high
emp9999,0.81,0.68,4,179,3,0,0,0,support,low
emp10000,0.79,0.85,4,100,6,0,0,0,support,medium
emp10001,0.63,0.66,3,177,2,1,0,0,support,medium
emp10002,0.92,0.82,5,252,3,0,0,0,support,medium
emp10003,0.77,0.74,4,202,4,0,0,0,support,medium
emp10004,0.73,0.87,4,263,2,0,0,0,support,low
emp10005,0.74,0.98,4,160,2,0,0,0,support,low
emp10006,0.8,0.74,5,229,3,1,0,0,technical,low
emp10007,0.82,0.85,5,195,4,0,0,0,technical,low
emp10008,0.48,0.81,3,212,2,0,0,0,technical,low
emp10009,0.79,0.54,6,190,4,0,0,0,management,low
emp10010,0.87,0.41,3,219,3,1,0,0,IT,low
emp10011,0.96,0.88,2,193,2,0,0,0,IT,low
emp10012,0.96,0.58,5,197,4,1,0,0,IT,low
emp10013,0.69,0.66,3,206,2,0,0,0,IT,low
emp10014,0.42,0.58,2,140,3,0,0,0,IT,low
emp10015,0.7,0.76,3,173,2,0,0,0,product_mng,low
emp10016,0.97,0.76,6,142,2,0,0,0,product_mng,low
emp10017,0.6,0.59,3,237,4,1,0,0,product_mng,low
emp10018,0.63,0.63,5,252,2,0,0,0,product_mng,low
emp10019,0.65,0.82,4,196,2,0,0,0,IT,low
emp10020,0.85,0.81,3,205,3,0,0,0,marketing,high
emp10021,0.54,0.83,3,201,3,0,0,0,accounting,high
emp10022,0.23,0.74,5,120,4,0,0,0,accounting,high
emp10023,0.95,0.73,2,187,2,0,0,0,IT,medium
emp10024,1,0.51,5,274,4,0,0,0,IT,medium
emp10025,0.77,0.93,3,227,3,0,0,0,management,high
emp10026,0.8,0.53,3,245,3,0,0,0,sales,medium
emp10027,0.88,0.56,4,243,4,0,0,0,accounting,medium
emp10028,0.73,0.68,3,132,2,0,0,0,support,medium
emp10029,0.54,0.9,3,206,3,0,0,0,technical,medium
emp10030,0.92,0.58,5,205,2,1,0,0,management,medium
emp10031,0.14,0.88,3,162,4,0,0,0,marketing,medium
emp10032,0.65,0.79,5,266,3,0,0,0,marketing,medium
emp10033,0.17,0.89,5,261,5,0,0,0,marketing,medium
emp10034,0.18,0.67,5,209,4,0,0,0,sales,medium
emp10035,0.58,0.5,5,184,4,0,0,0,sales,medium
emp10036,0.63,0.67,4,229,3,0,0,0,sales,medium
emp10037,0.68,0.81,3,180,2,1,0,0,sales,high
emp10038,0.91,0.98,5,135,3,0,0,0,sales,low
emp10039,0.95,0.94,3,174,3,0,0,0,sales,medium
emp10040,0.89,0.76,2,278,2,0,0,0,sales,medium
emp10041,0.76,0.76,3,197,2,0,0,0,sales,medium
emp10042,0.96,0.72,3,157,3,0,0,0,sales,medium
emp10043,0.78,0.63,4,156,3,0,0,0,sales,low
emp10044,0.98,0.9,3,186,4,0,0,0,sales,low
emp10045,0.76,0.42,3,217,2,0,0,0,sales,low
emp10046,0.63,0.49,5,192,2,0,0,0,sales,low
emp10047,0.39,0.37,3,127,3,0,0,0,sales,low
emp10048,0.91,0.67,3,257,2,0,0,0,sales,low
emp10049,0.8,0.8,4,229,4,0,0,0,sales,low
emp10050,0.89,0.64,4,274,2,1,0,0,sales,low
emp10051,0.75,0.41,5,196,4,0,0,0,sales,low
emp10052,0.94,0.85,3,137,3,0,0,0,sales,low
emp10053,0.5,0.75,4,239,2,0,0,0,accounting,low
emp10054,0.75,0.95,4,177,3,0,0,0,accounting,low
emp10055,0.84,0.78,5,164,3,0,0,0,accounting,low
emp10056,0.55,0.81,5,229,3,0,0,0,hr,low
emp10057,0.59,0.82,3,149,3,0,0,0,hr,low
emp10058,0.58,0.43,3,224,6,0,0,0,hr,low
emp10059,0.91,0.59,5,179,3,0,0,0,hr,low
emp10060,0.43,0.92,5,151,4,0,0,0,technical,low
emp10061,0.51,0.79,5,222,2,0,0,0,technical,low
emp10062,0.81,0.96,4,219,2,0,0,0,technical,low
emp10063,0.72,0.39,3,257,3,0,0,0,technical,low
emp10064,0.89,0.99,4,258,3,1,0,0,technical,medium
emp10065,0.61,0.74,5,185,2,1,0,0,technical,medium
emp10066,0.57,0.7,3,248,2,0,0,0,technical,medium
emp10067,0.74,0.82,5,154,2,0,0,0,technical,medium
emp10068,0.87,0.64,3,187,2,0,0,0,technical,medium
emp10069,0.58,0.62,3,182,3,0,0,0,technical,medium
emp10070,0.63,0.59,3,189,3,0,0,0,technical,medium
emp10071,0.89,0.85,4,195,4,0,0,0,support,medium
emp10072,0.49,0.74,2,154,3,0,0,0,support,medium
emp10073,0.59,0.59,4,244,3,0,0,0,support,medium
emp10074,0.71,0.99,3,228,2,0,0,0,support,medium
emp10075,0.58,0.62,3,218,3,0,0,0,support,medium
emp10076,0.84,0.61,5,202,3,0,0,0,support,high
emp10077,0.92,0.48,4,208,3,0,0,0,support,low
emp10078,0.91,0.59,3,266,2,0,0,0,support,medium
emp10079,0.92,0.78,4,177,2,0,0,0,support,medium
emp10080,0.95,0.65,3,183,3,0,0,0,support,medium
emp10081,0.53,0.62,4,201,3,0,0,0,support,medium
emp10082,0.89,0.89,5,179,2,0,0,0,technical,low
emp10083,0.81,0.84,3,198,2,0,0,0,technical,low
emp10084,0.78,0.67,5,209,3,0,0,0,technical,low
emp10085,0.66,0.48,3,203,4,1,0,0,management,low
emp10086,0.37,0.71,6,266,5,0,0,0,IT,low
emp10087,0.55,0.84,4,200,4,0,0,0,IT,low
emp10088,0.79,0.88,3,195,4,0,0,0,IT,low
emp10089,0.89,0.83,5,269,3,0,0,0,IT,low
emp10090,0.54,0.76,5,226,2,0,0,0,IT,low
emp10091,0.74,0.8,4,200,4,0,0,0,product_mng,low
emp10092,0.7,0.47,2,176,5,0,0,0,product_mng,low
emp10093,0.37,0.85,2,185,3,0,0,0,product_mng,low
emp10094,0.84,0.71,3,179,2,0,0,0,product_mng,low
emp10095,0.55,0.58,5,208,3,0,0,0,IT,low
emp10096,0.93,0.79,5,241,4,0,0,0,marketing,high
emp10097,0.97,0.55,4,166,3,1,0,0,accounting,high
emp10098,0.64,0.53,3,216,3,0,0,0,accounting,high
emp10099,0.62,0.64,4,185,2,0,0,0,IT,medium
emp10100,0.26,0.91,5,183,6,0,0,0,IT,medium
emp10101,0.93,0.49,4,255,2,0,0,0,management,high
emp10102,0.27,0.61,3,213,6,0,0,0,sales,low
emp10103,0.9,0.63,4,173,3,0,0,0,accounting,medium
emp10104,0.16,0.7,6,246,4,0,0,0,support,medium
emp10105,0.75,0.63,3,148,4,0,0,0,technical,medium
emp10106,0.72,0.74,2,238,3,0,0,0,management,medium
emp10107,0.68,0.51,3,185,3,0,0,0,marketing,medium
emp10108,0.13,0.77,4,201,5,0,0,0,marketing,medium
emp10109,0.96,0.92,3,150,2,0,0,0,marketing,medium
emp10110,0.71,0.72,4,137,3,0,0,0,sales,medium
emp10111,0.85,0.66,5,189,3,0,0,0,sales,medium
emp10112,0.87,0.91,3,229,3,1,0,0,sales,medium
emp10113,0.86,0.93,3,199,3,1,0,0,sales,medium
emp10114,0.49,0.85,3,250,2,0,0,0,sales,medium
emp10115,0.99,0.59,5,263,3,0,0,0,sales,high
emp10116,0.75,0.95,3,268,3,1,0,0,sales,low
emp10117,0.61,0.64,3,187,2,0,0,0,sales,medium
emp10118,0.89,0.84,6,196,4,0,0,0,sales,medium
emp10119,0.77,0.7,4,232,3,0,0,0,sales,medium
emp10120,0.7,0.79,3,226,4,0,0,0,sales,medium
emp10121,0.5,0.58,4,96,3,0,0,0,sales,low
emp10122,0.61,1,4,133,4,0,0,0,sales,low
emp10123,0.98,0.53,4,214,2,0,0,0,sales,low
emp10124,0.61,0.77,4,252,2,0,0,0,sales,low
emp10125,0.85,0.56,3,199,4,0,0,0,sales,low
emp10126,0.42,0.85,3,150,3,0,0,0,sales,low
emp10127,0.56,0.75,4,141,3,0,0,0,sales,low
emp10128,0.88,0.8,4,239,3,0,0,0,sales,low
emp10129,0.92,0.69,3,139,2,0,0,0,accounting,low
emp10130,0.85,0.77,3,146,4,0,0,0,accounting,low
emp10131,0.66,0.74,4,179,3,0,0,0,accounting,low
emp10132,0.82,0.93,3,160,3,0,0,0,hr,low
emp10133,0.14,0.58,6,205,3,0,0,0,hr,low
emp10134,0.6,0.98,5,213,3,0,0,0,hr,low
emp10135,0.92,0.65,4,260,2,0,0,0,hr,low
emp10136,0.51,0.72,3,242,3,0,0,0,technical,low
emp10137,0.85,0.46,3,123,5,1,0,0,technical,low
emp10138,0.43,0.84,2,285,5,0,0,0,technical,low
emp10139,0.98,0.56,3,103,5,0,0,0,technical,medium
emp10140,0.84,0.55,5,264,3,0,0,0,technical,medium
emp10141,0.7,0.52,3,227,2,0,0,0,technical,medium
emp10142,0.82,0.82,5,267,2,0,0,0,technical,medium
emp10143,0.94,0.67,3,142,3,0,0,0,technical,medium
emp10144,0.55,0.79,3,254,3,1,0,0,technical,medium
emp10145,0.98,0.5,3,251,3,0,0,0,technical,medium
emp10146,0.78,0.63,4,158,3,0,0,0,technical,medium
emp10147,0.99,0.77,5,160,3,0,0,0,support,medium
emp10148,0.74,0.58,4,215,3,1,0,0,support,medium
emp10149,0.5,0.74,4,237,2,1,0,0,support,medium
emp10150,0.25,0.8,5,237,6,0,0,0,support,medium
emp10151,0.49,0.55,4,268,4,0,0,0,support,high
emp10152,0.63,0.74,4,234,3,0,0,0,support,low
emp10153,0.68,0.73,3,250,2,0,0,0,support,medium
emp10154,0.62,0.54,4,212,4,0,0,0,support,medium
emp10155,0.89,0.52,4,189,3,0,0,0,support,medium
emp10156,0.31,0.37,2,104,3,1,0,0,support,medium
emp10157,0.89,0.61,3,211,2,0,0,0,support,low
emp10158,0.72,0.65,3,109,5,1,0,0,technical,low
emp10159,0.84,0.75,2,168,2,0,0,0,technical,low
emp10160,0.88,0.71,3,184,3,0,0,0,technical,low
emp10161,0.74,1,4,242,2,0,0,0,management,low
emp10162,0.96,0.95,6,215,4,0,0,0,IT,low
emp10163,0.82,0.89,5,182,3,0,0,0,IT,low
emp10164,0.7,0.64,5,260,3,0,0,0,IT,low
emp10165,0.61,0.84,4,265,2,0,0,0,IT,low
emp10166,0.65,0.83,5,182,2,1,0,0,IT,low
emp10167,0.77,0.64,3,191,3,1,0,0,product_mng,low
emp10168,0.81,0.77,5,167,4,0,0,0,product_mng,low
emp10169,0.87,0.66,3,270,2,0,0,0,product_mng,low
emp10170,0.96,0.73,4,273,2,0,0,0,product_mng,low
emp10171,0.48,0.7,3,251,3,0,0,0,IT,low
emp10172,0.78,0.96,3,217,3,0,0,0,marketing,high
emp10173,0.75,1,4,222,2,1,0,0,accounting,high
emp10174,0.23,0.87,5,258,4,1,0,0,accounting,high
emp10175,0.85,0.76,3,197,5,0,0,0,IT,medium
emp10176,0.67,0.56,3,193,2,1,0,0,IT,medium
emp10177,0.71,0.81,2,182,3,0,0,0,management,high
emp10178,0.72,0.7,3,163,3,1,0,0,sales,medium
emp10179,0.8,0.77,4,224,2,0,0,0,accounting,medium
emp10180,0.64,0.86,4,143,2,0,0,0,support,medium
emp10181,0.54,0.42,6,218,3,0,0,0,technical,medium
emp10182,0.73,0.67,3,208,4,0,0,0,management,medium
emp10183,0.73,1,2,229,3,0,0,0,marketing,medium
emp10184,0.55,0.62,5,184,4,0,0,0,marketing,medium
emp10185,0.63,0.41,3,180,5,1,0,0,marketing,medium
emp10186,0.15,0.8,5,121,5,0,0,0,sales,medium
emp10187,0.6,0.5,5,203,3,0,0,0,sales,medium
emp10188,0.38,0.51,3,151,2,0,0,0,sales,medium
emp10189,0.81,0.77,4,239,3,0,0,0,sales,medium
emp10190,0.75,0.53,3,166,3,0,0,0,sales,high
emp10191,0.52,0.92,3,268,3,0,0,0,sales,low
emp10192,0.51,1,5,196,4,0,0,0,sales,medium
emp10193,0.66,0.62,4,241,3,0,0,0,sales,medium
emp10194,0.8,0.87,5,251,3,0,0,0,sales,medium
emp10195,0.85,0.69,3,263,3,0,0,0,sales,medium
emp10196,0.77,0.73,3,224,2,1,0,0,sales,low
emp10197,0.29,0.4,4,138,4,0,0,0,sales,low
emp10198,0.15,0.67,6,167,6,0,0,0,sales,low
emp10199,0.73,0.83,5,266,5,0,0,0,sales,low
emp10200,0.55,0.74,2,116,3,0,0,0,sales,low
emp10201,0.2,0.69,2,160,4,0,0,0,sales,low
emp10202,0.56,0.68,3,144,3,1,0,0,sales,low
emp10203,0.55,0.54,3,190,3,0,0,0,sales,low
emp10204,0.9,0.49,6,175,4,0,0,0,sales,low
emp10205,0.73,0.55,3,206,4,0,0,0,accounting,low
emp10206,0.48,0.99,5,180,2,0,0,0,accounting,low
emp10207,0.64,0.74,4,157,4,0,0,0,accounting,low
emp10208,0.95,0.75,4,203,3,0,0,0,hr,low
emp10209,0.82,0.66,4,238,3,1,0,0,hr,low
emp10210,0.95,0.65,3,273,4,0,0,0,hr,low
emp10211,0.92,0.9,4,179,3,0,0,0,hr,low
emp10212,0.22,0.84,3,131,5,1,0,0,technical,low
emp10213,0.17,0.77,4,151,6,0,0,0,technical,low
emp10214,0.51,0.55,3,261,3,0,0,0,technical,low
emp10215,0.67,0.64,3,203,2,1,0,0,technical,low
emp10216,0.6,0.66,5,143,2,0,0,0,technical,low
emp10217,0.99,0.55,3,97,6,1,0,0,technical,medium
emp10218,0.35,0.71,6,204,4,1,0,0,technical,medium
emp10219,0.13,0.72,4,154,4,0,0,0,technical,medium
emp10220,0.97,0.93,2,160,6,0,0,0,technical,medium
emp10221,0.49,0.61,4,232,3,1,0,0,technical,medium
emp10222,0.62,0.71,3,255,2,0,0,0,technical,medium
emp10223,0.35,0.54,3,128,3,0,0,0,support,medium
emp10224,0.81,0.79,4,222,3,0,0,0,support,medium
emp10225,0.57,0.75,5,171,4,0,0,0,support,medium
emp10226,1,0.66,4,173,2,0,0,0,support,medium
emp10227,0.93,0.71,4,272,2,0,0,0,support,medium
emp10228,0.89,0.85,3,166,3,0,0,0,support,medium
emp10229,0.64,0.61,4,143,2,1,0,0,support,high
emp10230,0.54,0.95,4,149,3,0,0,0,support,low
emp10231,0.52,0.85,4,257,2,0,0,0,support,medium
emp10232,0.12,0.65,5,262,6,0,0,0,support,medium
emp10233,0.14,0.49,4,115,4,0,0,0,support,medium
emp10234,0.57,0.54,4,142,4,0,0,0,technical,medium
emp10235,0.57,0.64,4,144,4,0,0,0,technical,low
emp10236,1,0.56,5,247,3,0,0,0,technical,low
emp10237,0.94,0.58,4,216,3,0,0,0,management,low
emp10238,0.93,0.48,3,276,3,0,0,0,IT,low
emp10239,0.91,0.88,5,123,5,0,0,0,IT,low
emp10240,0.85,0.77,4,264,3,0,0,0,IT,low
emp10241,0.8,0.98,3,189,6,0,0,0,IT,low
emp10242,0.68,0.69,3,148,2,0,0,0,IT,low
emp10243,0.91,0.6,5,150,3,0,0,0,product_mng,medium
emp10244,0.93,0.9,3,172,3,0,0,0,product_mng,medium
emp10245,0.81,0.68,3,236,2,0,0,0,product_mng,medium
emp10246,0.51,0.74,4,151,3,0,0,0,product_mng,medium
emp10247,0.49,0.52,3,168,3,0,0,0,IT,medium
emp10248,0.55,0.55,5,256,3,0,0,0,RandD,medium
emp10249,0.17,0.51,6,213,3,0,0,0,RandD,medium
emp10250,0.8,0.79,4,148,3,0,0,0,RandD,medium
emp10251,0.61,0.67,3,266,3,0,0,0,RandD,medium
emp10252,0.59,0.73,3,195,2,0,0,0,RandD,medium
emp10253,0.67,0.77,4,242,3,0,0,0,marketing,medium
emp10254,0.96,0.81,4,183,3,0,0,0,sales,medium
emp10255,0.72,0.66,3,134,3,0,0,0,accounting,medium
emp10256,0.72,0.76,4,189,2,0,0,0,support,medium
emp10257,0.99,0.61,5,196,3,0,0,0,technical,medium
emp10258,0.22,0.61,4,150,6,0,0,0,management,medium
emp10259,0.32,0.52,4,191,2,0,0,0,marketing,medium
emp10260,0.64,0.86,4,248,6,0,0,0,marketing,medium
emp10261,0.9,0.49,3,256,2,0,0,0,marketing,medium
emp10262,0.86,0.9,3,158,2,0,0,0,sales,medium
emp10263,0.67,0.76,2,210,2,0,0,0,sales,medium
emp10264,0.9,0.59,3,247,2,0,0,0,sales,medium
emp10265,0.52,0.8,3,156,3,0,0,0,sales,medium
emp10266,0.57,0.89,3,202,2,0,0,0,sales,medium
emp10267,0.55,0.83,3,157,2,0,0,0,sales,medium
emp10268,0.2,0.83,4,258,4,0,0,0,sales,high
emp10269,0.89,0.66,4,176,3,0,0,0,sales,high
emp10270,0.15,0.56,4,214,5,0,0,0,sales,high
emp10271,0.8,0.6,3,212,3,0,0,0,sales,high
emp10272,0.55,0.48,4,271,6,1,0,0,sales,high
emp10273,0.53,0.64,5,281,4,0,0,0,sales,high
emp10274,0.62,0.77,3,204,4,0,0,0,sales,high
emp10275,1,0.58,3,112,2,0,0,0,sales,high
emp10276,0.31,0.75,3,120,4,0,0,0,sales,high
emp10277,0.62,0.51,5,134,3,0,0,0,sales,high
emp10278,0.73,0.61,5,222,3,0,0,0,sales,high
emp10279,0.52,0.61,3,203,3,0,0,0,sales,high
emp10280,0.33,0.65,2,239,5,0,0,0,sales,low
emp10281,0.88,0.5,3,142,3,0,0,0,accounting,low
emp10282,0.65,0.54,2,177,3,0,0,0,accounting,low
emp10283,0.91,0.7,6,201,2,1,0,0,accounting,low
emp10284,0.83,0.91,3,196,4,0,0,0,hr,low
emp10285,0.2,0.87,3,140,6,1,0,0,hr,low
emp10286,0.96,0.8,5,195,4,1,0,0,hr,low
emp10287,0.75,0.89,5,154,4,0,0,0,hr,low
emp10288,0.93,0.57,3,141,2,0,0,0,technical,low
emp10289,0.87,0.49,4,213,3,0,0,0,technical,low
emp10290,0.94,0.58,5,222,3,0,0,0,technical,low
emp10291,0.85,0.72,3,150,2,1,0,0,technical,low
emp10292,0.63,0.5,4,172,2,0,0,0,technical,low
emp10293,0.78,0.63,5,261,3,0,0,0,technical,low
emp10294,0.87,0.92,2,248,3,0,0,0,technical,low
emp10295,0.77,0.76,5,149,2,0,0,0,technical,medium
